datetime_utc,dscovr_mag__source,dscovr_mag__range,dscovr_mag__scale,dscovr_mag__sensitivity,dscovr_mag__sample_size,dscovr_mag__bt,dscovr_mag__bx_gse,dscovr_mag__by_gse,dscovr_mag__bz_gse,dscovr_mag__theta_gse,dscovr_mag__phi_gse,dscovr_mag__bx_gsm,dscovr_mag__by_gsm,dscovr_mag__bz_gsm,dscovr_mag__theta_gsm,dscovr_mag__phi_gsm,dscovr_mag__max_telemetry_flag,dscovr_mag__max_data_flag,dscovr_mag__overall_quality,dscovr_plasma__source,dscovr_plasma__proton_speed,dscovr_plasma__proton_temperature,dscovr_plasma__proton_density,dscovr_plasma__proton_vx_gse,dscovr_plasma__proton_vy_gse,dscovr_plasma__proton_vz_gse,dscovr_plasma__proton_vx_gsm,dscovr_plasma__proton_vy_gsm,dscovr_plasma__proton_vz_gsm,dscovr_plasma__proton_sample_size,dscovr_plasma__alpha_speed,dscovr_plasma__alpha_temperature,dscovr_plasma__alpha_density,dscovr_plasma__alpha_vx_gse,dscovr_plasma__alpha_vy_gse,dscovr_plasma__alpha_vz_gse,dscovr_plasma__alpha_vx_gsm,dscovr_plasma__alpha_vy_gsm,dscovr_plasma__alpha_vz_gsm,dscovr_plasma__alpha_sample_size,dscovr_plasma__max_convergence_flag,dscovr_plasma__max_data_flag,dscovr_plasma__max_error_count_flag,dscovr_plasma__max_processing_flag,dscovr_plasma__max_range_flag,dscovr_plasma__max_sample_count_flag,dscovr_plasma__max_telemetry_flag,dscovr_plasma__overall_quality
2026-08-16 12:55:00+00:00,,,,,60.0,3.646,-1.7526666666666666,2.888,1.1493333333333335,18.227333333333334,120.44200000000001,-1.7466666666666666,3.094666666666667,-0.3406666666666667,-5.774666666666667,118.55,0.0,-6666.0,0.0,,323.1273333333333,25138.0,3.329333333333333,-319.73999999999995,19.56,-23.66,-319.73999999999995,6.380000000000001,-30.04,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:00:00+00:00,,,,,60.0,3.541333333333333,-1.4466666666666665,2.7573333333333334,1.4446666666666668,24.633333333333333,115.76266666666668,-1.4413333333333334,3.118666666666667,-0.018666666666666654,-0.20200000000000007,113.21333333333334,0.0,-6666.0,0.0,,319.74615384615385,25451.153846153848,4.064615384615385,-314.74,11.36,-23.34,-314.74,-0.68,-25.919999999999998,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:05:00+00:00,,,,,60.0,3.4566666666666666,-1.0553333333333332,2.5873333333333335,1.8339999999999999,32.824666666666666,109.52066666666666,-1.0493333333333335,3.146666666666667,0.41333333333333333,7.272,106.47733333333333,0.0,-6666.0,0.0,,318.69800000000004,22669.666666666668,4.158666666666666,-312.1,5.8,-20.759999999999998,-312.1,-4.38,-21.119999999999997,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:10:00+00:00,,,,,60.0,3.3673333333333333,-0.9713333333333334,2.588,1.7726666666666666,32.54933333333334,109.08533333333334,-0.9646666666666666,3.1146666666666665,0.3653333333333333,6.678,105.98666666666666,0.0,-6666.0,0.0,,318.2393333333333,22686.933333333334,4.267333333333332,-311.38,5.9799999999999995,-20.78,-311.38,-4.2,-21.2,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:15:00+00:00,,,,,60.0,3.258666666666667,-1.282,1.5859999999999999,2.4579999999999997,49.772666666666666,128.31066666666666,-1.2786666666666666,2.546666666666667,1.4493333333333331,26.719333333333335,116.09066666666666,0.0,-6666.0,0.0,,316.0023076923077,26843.153846153848,4.589230769230769,-311.15999999999997,13.24,-19.78,-311.15999999999997,2.7399999999999998,-23.64,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:20:00+00:00,,,,,60.0,3.3066666666666666,-1.165,1.8125,2.375,46.41583333333333,121.38166666666666,-1.1633333333333333,2.6966666666666668,1.2816666666666665,22.870833333333334,112.32083333333333,0.0,-5832.75,0.0,,315.96,23900.466666666667,4.398,-312.18,7.159999999999999,-19.5,-312.18,-2.48,-20.619999999999997,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:25:00+00:00,,,,,60.0,3.433076923076923,-0.92,2.306153846153846,2.1715384615384616,39.04769230769231,110.53769230769231,-0.9153846153846155,3.046923076923077,0.8784615384615384,14.450769230769232,105.64076923076922,0.0,-6153.2307692307695,0.0,,316.1213333333333,22558.866666666665,4.453333333333333,-312.46,5.26,-20.04,-312.46,-4.38,-20.259999999999998,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:30:00+00:00,,,,,60.0,3.4376923076923074,-0.8661538461538462,2.5930769230769233,1.8299999999999998,32.10153846153846,107.26307692307692,-0.8615384615384615,3.1469230769230765,0.45153846153846156,7.203076923076923,104.10230769230769,0.0,-6153.2307692307695,0.0,,314.89076923076925,22636.53846153846,4.891538461538461,-311.04,4.7,-21.18,-311.04,-5.359999999999999,-21.04,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:35:00+00:00,,,,,60.0,3.3925,-0.5008333333333334,2.7816666666666667,1.7,30.0325,99.5575,-0.4975,3.248333333333333,0.2558333333333333,4.19,97.985,0.0,-5832.75,0.0,,316.0692307692307,22405.384615384617,4.903846153846154,-310.74,4.4399999999999995,-20.660000000000004,-310.74,-5.319999999999999,-20.44,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:40:00+00:00,,,,,60.0,3.4130769230769227,-0.5253846153846153,2.8607692307692307,1.65,28.774615384615384,100.43538461538462,-0.5223076923076924,3.3015384615384615,0.1846153846153846,2.676153846153846,98.51769230769231,0.0,-6153.2307692307695,0.0,,316.1457142857143,21412.35714285714,4.665,-309.68,3.66,-21.48,-309.68,-6.32,-20.86,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-16 13:45:00+00:00,,,,,60.0,3.462,-0.7286666666666667,2.992,1.4553333333333331,24.612000000000002,103.22600000000001,-0.7226666666666667,3.332666666666667,-0.050666666666666665,-1.176,101.52066666666666,0.0,-6666.0,0.0,,315.3935714285714,21449.64285714286,4.708571428571429,-308.575,3.425,-21.425,-308.575,-6.475,-20.75,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
